customer_id,customer_name,address,city,state,zip
CUST008128,Rosa's Grill,"2017 Walnut Blvd, #101",Brooklyn,NY,11214
CUST008129,Raising Cane's,3466 Industrial Pl,Nashville,TN,37200
CUST008130,Hooters,"851 Park Ct, Suite 100",Philadelphia,PA,19140
CUST008131,Walgreens,6006 Maple Ct,Hartford,CT,06129
CUST008132,Albertsons,1993 Market St,Springfield,IL,62774
CUST008133,Yard House,6946 Harbor Way,Raleigh,NC,27644
CUST008134,The Cheesecake Factory,"9932 Green Way, Suite 100",Phoenix,AZ,85047
CUST008135,Bob & Lou's Steakhouse,"3019 Garden St, Ste A",Kansas City,MO,64119
CUST008136,Dave's Seafood,"6693 Hill Dr, Unit B",Brooklyn,NY,11260
CUST008137,Columbia Kitchen,4062 Valley Pkwy,Columbia,SC,29294
CUST008138,The Cheesecake Factory,"9588 Main Pkwy, Suite 200",Seattle,WA,98108
CUST008139,Wegmans,7489 Forest Blvd,Tampa,FL,33622
CUST008140,Sonic Drive-In,"4217 Forest Pkwy, Suite 100",St. Louis,MO,63158
CUST008141,Wilmington Taproom,"8875 Commerce Pl, Suite 200",Wilmington,DE,19852
CUST008142,Residence Inn by Marriott Boston,2395 Meadow Blvd,Boston,MA,02180
CUST008143,Sheraton New York Times Square,"4280 Park Pl, Unit B",Cleveland,OH,44183
CUST008144,Burlington Wine & Spirits,3994 Commerce Ave,Burlington,VT,05458
CUST008145,Panera Bread,"7820 Division Rd, Suite 200",Louisville,KY,40269
CUST008146,Cheers Bar & Grill,1318 Washington Way,Raleigh,NC,27682
CUST008147,Buffalo Wild Wings,6175 Washington Blvd,Tampa,FL,33649
CUST008148,Steak 'n Shake,6022 Main Ct,Grand Rapids,MI,49511
CUST008149,Central Liquors,"9905 Union Blvd, Suite 100",Baltimore,MD,21204
CUST008150,Grand by Hyatt Springfield,"4222 Lake Ln, Suite 100",Springfield,IL,62797
CUST008151,Sonic Drive-In,"5013 Harbor Ct, #101",Worcester,MA,01635
CUST008152,Springhill Suites by Marriott Columbus,"3734 Highland Dr, Ste A",Columbus,OH,43269
CUST008153,Mama Davis's,8952 Spring Ln,Little Rock,AR,72236
CUST008154,Place by Hyatt Sacramento,"5995 Hill Pkwy, Unit B",Sacramento,CA,95849
CUST008155,Albertsons,"4937 Church Rd, Ste A",Salt Lake City,UT,84132
CUST008156,Sam's Club,"6898 Union Rd, #101",Brooklyn,NY,11209
CUST008157,World of Beer,"6382 Bay Blvd, #101",Worcester,MA,01652
CUST008158,Steak 'n Shake,"8191 Highland Rd, Suite 100",Nashville,TN,37294
CUST008159,Marketview Liquor,"6517 Washington Ln, Suite 100",Columbus,OH,43293
CUST008160,Hilton Garden Inn Dallas,"9797 Spring Blvd, #101",Anchorage,AK,99599
CUST008161,Chipotle Mexican Grill,"2135 Spring Ave, Unit B",Newark,NJ,07116
CUST008162,Shake Shack,"3864 Forest St, Ste A",Tampa,FL,33643
CUST008163,Miami Diner,"1978 Elm Way, Suite 100",Miami,FL,33152
CUST008164,Raising Cane's,4481 Walnut Ln,New York,NY,10047
CUST008165,Liquor Barn,"2344 Hill Way, Suite 100",Anchorage,AK,99595
CUST008166,Courtyard by Marriott Hartford,"8776 Maple Ln, Suite 200",Hartford,CT,06118
CUST008167,Mama Patel's Kitchen,"2227 Spring Ct, Suite 200",Houston,TX,77062
CUST008168,Caruso Family Restaurant,8643 Industrial Rd,Wilmington,DE,19823
CUST008169,Old Philadelphia Tavern,5944 Pine Rd,Philadelphia,PA,19134
CUST008170,Super 8 by Wyndham Springfield,9047 Highland Ln,Springfield,IL,62718
CUST008171,The Brown House,1373 Cherry Rd,Houston,TX,77038
CUST008172,Hooters,8087 Green Way,Baton Rouge,LA,70887
CUST008173,Sonic Drive-In,9004 Hill Pl,Albuquerque,NM,87173
CUST008174,Aldi,4333 Oak Dr,Sacramento,CA,95820
CUST008175,ampm #9233,5895 Sunset Ct,Charleston,SC,29444
CUST008176,Charleston Brewing Co.,"2200 Union Ct, Suite 100",Charleston,SC,29473
CUST008177,Lidl,918 Lake Ave,Reno,NV,89560
CUST008178,Memphis Bistro,7568 Garden Ave,Memphis,TN,38125
CUST008179,Bob Evans,1128 Oak Ct,Philadelphia,PA,19176
CUST008180,Steak 'n Shake,"9667 Magnolia Dr, Unit B",Jersey City,NJ,07392
CUST008181,Blu by Radisson Boston,3666 Hill Blvd,Boston,MA,02167
CUST008182,Nashville Wine & Spirits,"8246 Green Blvd, Ste A",Nashville,TN,37290
CUST008183,Central Liquors,"3042 Main Pl, #101",Boston,MA,02153
CUST008184,Whataburger,"5526 Cedar Pl, Ste A",Houston,TX,77007
CUST008185,Old Indianapolis Tavern,4899 Commerce Ct,Indianapolis,IN,46288
CUST008186,Worcester Bistro,8317 Garden Rd,Worcester,MA,01689
CUST008187,Marco & Phil's Steakhouse,"5796 Chestnut Rd, Ste A",Cleveland,OH,44103
CUST008188,DoubleTree by Hilton San Francisco,"8233 Main Pl, Unit B",San Francisco,CA,94181
CUST008189,BJ's Wholesale Club,"8262 Hill Ct, #101",Savannah,GA,31405
CUST008190,Wegmans,496 Elm Ct,Indianapolis,IN,46214
CUST008191,Liquor Barn,4143 Elm Pkwy,Annapolis,MD,21484
CUST008192,Bar Louie,"8192 Broad St, Unit B",Brooklyn,NY,11227
CUST008193,Cracker Barrel,"7525 Market Ln, Ste A",Baton Rouge,LA,70810
CUST008194,BJ's Wholesale Club,4201 Spring Ct,Anchorage,AK,99548
CUST008195,Choice Hotels Quality Inn Sacramento,4606 Garden Ave,Sacramento,CA,95869
CUST008196,Holiday Inn Express Boston,"4938 Church Pl, #101",Virginia Beach,VA,23442
CUST008197,La Quinta by Wyndham Milwaukee,4559 Maple Dr,Milwaukee,WI,53282
CUST008198,Miller's Diner,"1052 Church Pl, Ste A",Grand Rapids,MI,49556
CUST008199,Brown Family Restaurant,"6041 Oak Blvd, #101",Colorado Springs,CO,80936
CUST008200,ampm #6267,"7137 Cherry Ave, Ste A",Dallas,TX,75226
CUST008201,Chen's Diner,"6001 Cedar Ln, #101",Springfield,IL,62728
CUST008202,Cheers Bar & Grill,8924 Washington Pkwy,Louisville,KY,40242
CUST008203,Sacramento Brewing Co.,8497 Hill Pkwy,Sacramento,CA,95880
CUST008204,Shake Shack,"4603 Bay Way, Unit B",Brooklyn,NY,11266
CUST008205,Walgreens,3133 Union Ln,Chicago,IL,60600
CUST008206,Pilot Flying J #6895,"4979 Main Dr, Ste A",Sacramento,CA,95842
CUST008207,Mama Romano's Pizzeria,"417 Bay Ln, Suite 200",Savannah,GA,31482
CUST008208,Ritz-Carlton New Orleans,4886 Magnolia Rd,Kansas City,MO,64140
CUST008209,World of Beer,"873 Lake Blvd, Suite 100",Baton Rouge,LA,70802
CUST008210,Danny's Grill,4167 Main Ct,Eugene,OR,97428
CUST008211,Piggly Wiggly,6570 Bay Dr,Sioux Falls,SD,57191
CUST008212,Perkins Restaurant,"5369 Spring Pkwy, Unit B",Seattle,WA,98156
CUST008213,Sunset Lounge,"311 Chestnut Pl, Unit B",Fargo,ND,58175
CUST008214,Olive Garden,"7735 Willow Dr, Ste A",Grand Rapids,MI,49585
CUST008215,The Draft & Pint,9051 Park Pkwy,Queens,NY,11313
CUST008216,In-N-Out Burger,"4847 Spring Ct, Suite 100",Buffalo,NY,14279
CUST008217,Holiday Inn Express Boston,3207 Sunset Ln,Las Vegas,NV,89110
CUST008218,Mama Nguyen's Pizzeria,1312 Division Rd,Providence,RI,02905
CUST008219,P.F. Chang's,6624 Main Dr,Springfield,IL,62708
CUST008220,Corner Pocket Billiards & Bar,"1819 Oak Pkwy, Suite 100",Seattle,WA,98107
CUST008221,Winn-Dixie,"5350 Market Pl, Suite 100",Buffalo,NY,14201
CUST008222,The Draft House,"6702 Bay Ln, Suite 100",Phoenix,AZ,85051
CUST008223,The Bottle Shop,1917 Valley Pkwy,Baltimore,MD,21252
CUST008224,Casa Miller,1996 Meadow Ave,Atlanta,GA,30376
CUST008225,Binny's Beverage Depot,"3208 Industrial Ln, Ste A",Springfield,IL,62724
CUST008226,Blu by Radisson St. Paul,9425 Magnolia Blvd,St. Paul,MN,55183
CUST008227,Speedway #8863,"5138 Industrial Ave, Suite 100",Richmond,VA,23226
CUST008228,Wawa #6849,"1680 Forest Dr, Unit B",Little Rock,AR,72255
CUST008229,In-N-Out Burger,1430 Lake Rd,Oklahoma City,OK,73100
CUST008230,Best Western Plus Baltimore,"9245 Green Ln, Ste A",Baltimore,MD,21242
CUST008231,Total Spirits Spokane,2558 Park Ct,Spokane,WA,99292
CUST008232,Sam's Club,7720 Lake Pl,Los Angeles,CA,90005
CUST008233,Patel Kitchen,2250 Oak Ct,Jacksonville,FL,32298
CUST008234,Tucson Tap Room,"8532 Maple Blvd, Ste A",Tucson,AZ,85798
CUST008235,Stop & Shop,280 Lake Blvd,Detroit,MI,48281
CUST008236,Casa Smith,1140 Garden St,San Antonio,TX,78278
CUST008237,Hampton Inn Nashville,5078 Church Rd,Tucson,AZ,85780
CUST008238,Best Western Fort Worth,4084 Commerce Blvd,Fort Worth,TX,76156
CUST008239,Blu by Radisson Spokane,"7722 Garden Ln, Ste A",Spokane,WA,99211
CUST008240,The Rossi House,"7214 Center Ln, Ste A",Atlanta,GA,30302
CUST008241,The Broken Spoke,6369 Valley St,Columbus,OH,43237
CUST008242,Sunset Lounge,6278 Cedar Pl,Sacramento,CA,95852
CUST008243,Perkins Restaurant,"2500 Commerce Rd, #101",Houston,TX,77041
CUST008244,Loews Hotel Philadelphia,"5500 Main Dr, Suite 100",Albuquerque,NM,87138
CUST008245,Best Western Salt Lake City,"4293 River Ct, #101",Salt Lake City,UT,84169
CUST008246,Applebee's,7449 Peach Pl,Salt Lake City,UT,84113
CUST008247,Food Lion,"823 Sunset Dr, Ste A",Dallas,TX,75266
CUST008248,Sheetz #4012,3251 Washington Ct,Tulsa,OK,74117
CUST008249,Denny's,"9285 Church St, Suite 100",Pittsburgh,PA,15266
CUST008250,Ferreira Family Restaurant,9398 Sunset Ln,Los Angeles,CA,90006
CUST008251,IHOP,"9105 Center Ln, Suite 100",Tulsa,OK,74131
CUST008252,Outback Steakhouse,4686 Valley Pkwy,Philadelphia,PA,19146
CUST008253,Sports Page Bar,"513 Division Blvd, Suite 200",Little Rock,AR,72296
CUST008254,Ritz-Carlton New Orleans,"1783 Maple Rd, #101",Charleston,SC,29471
CUST008255,Seattle Diner,"8390 Walnut Rd, #101",Seattle,WA,98119
CUST008256,Cheers Bar & Grill,"1477 Park Pkwy, Unit B",Brooklyn,NY,11281
CUST008257,Mama Martinez's Kitchen,"8310 Maple Blvd, Ste A",Albuquerque,NM,87117
CUST008258,Hooters,5183 Willow St,St. Paul,MN,55171
CUST008259,Aldi,7768 Park Pl,Jacksonville,FL,32238
CUST008260,Punch Bowl Social,5736 Magnolia St,Reno,NV,89541
CUST008261,Giant Eagle,"7084 Market Pkwy, Suite 100",Kansas City,MO,64169
CUST008262,TGI Fridays,1954 Union Ln,Miami,FL,33163
CUST008263,Best Western Plus Madison,9675 Cherry St,Madison,WI,53763
CUST008264,Papa Ferreira's,"5865 Elm Pl, Suite 200",Birmingham,AL,35206
CUST008265,Corner Pocket Billiards & Bar,"9086 Walnut Ave, #101",Spokane,WA,99249
CUST008266,Mama Rizzo's Kitchen,2338 Spring Blvd,Columbia,SC,29232
CUST008267,Fargo Wine & Spirits,"1246 Washington Ln, Ste A",Fargo,ND,58186
CUST008268,Rizzo's Pub,8935 Peach St,Little Rock,AR,72286
CUST008269,Courtyard by Marriott Chicago,"8067 Church Ln, #101",Chicago,IL,60611
CUST008270,Fairfield Inn by Marriott Annapolis,"8326 Market Ave, Suite 200",Annapolis,MD,21444
CUST008271,Worcester Tap Room,8875 Division Way,Worcester,MA,01688
CUST008272,Mama Garcia's,1239 Hill St,Milwaukee,WI,53251
CUST008273,The Draft House,"1308 Meadow Blvd, Ste A",New Orleans,LA,70180
CUST008274,ampm #6400,"3031 Cherry Ct, #101",Indianapolis,IN,46250
CUST008275,Blu by Radisson Boston,5904 Forest Pkwy,Boston,MA,02186
CUST008276,Blu by Radisson Jacksonville,"9498 Park Pl, #101",Jacksonville,FL,32291
CUST008277,ampm #808,952 Spring Ln,Baton Rouge,LA,70871
CUST008278,Ramada by Wyndham Annapolis,"2653 Harbor Ave, Suite 200",Annapolis,MD,21423
CUST008279,Applebee's,5872 Union St,New Orleans,LA,70143
CUST008280,Madison Wine & Spirits,"4663 Commerce Blvd, Ste A",Madison,WI,53798
CUST008281,Lidl,9617 Commerce Ct,Spokane,WA,99228
CUST008282,Denny's,169 Union St,Columbus,OH,43216
CUST008283,In-N-Out Burger,4106 Hill Rd,Charlotte,NC,28218
CUST008284,San Diego Bistro,2662 Union Pkwy,San Diego,CA,92112
CUST008285,Walgreens,"5409 Center Pl, Unit B",Anchorage,AK,99540
CUST008286,Golden Corral,5963 Lake Rd,Jackson,MS,39267
CUST008287,Central Liquors,9781 Church Dr,New York,NY,10085
CUST008288,Casa Rizzo,"5417 Commerce Pl, Ste A",Memphis,TN,38106
CUST008289,Mama DeLuca's Kitchen,9442 River Way,Pittsburgh,PA,15294
CUST008290,Keg Liquors,"9274 Forest Ave, #101",Miami,FL,33134
CUST008291,Hartford Bistro,2879 Harbor Rd,Hartford,CT,06135
CUST008292,Cheers Bar & Grill,8707 Cedar Pl,Providence,RI,02921
CUST008293,Residence Inn by Marriott Wilmington,5204 Harbor Pkwy,Wilmington,DE,19811
CUST008294,LongHorn Steakhouse,7606 Walnut Pkwy,Seattle,WA,98164
CUST008295,Hampton Inn by Hilton New York,126 Spring Ave,New York,NY,10030
CUST008296,Spokane Diner,"8828 Green Ct, Ste A",Spokane,WA,99268
CUST008297,Gino's Bar & Grill,"7838 Bay Rd, Ste A",Salt Lake City,UT,84162
CUST008298,Old Atlanta Tavern,"2537 Chestnut Pkwy, Suite 200",Atlanta,GA,30324
CUST008299,Oklahoma City Bottle Shop,6938 Lake Ct,Oklahoma City,OK,73108
CUST008300,The Bottle Shop,6949 Magnolia Pl,Pittsburgh,PA,15209
CUST008301,Houston Ale House,5640 Willow Ave,Houston,TX,77022
CUST008302,LongHorn Steakhouse,"3515 Spring Pkwy, Suite 200",Baton Rouge,LA,70810
CUST008303,Walgreens,3334 Division Ln,Madison,WI,53733
CUST008304,Steak 'n Shake,"2022 Commerce St, Suite 100",Portland,OR,97224
CUST008305,HEB,"8407 River Rd, Ste A",New Orleans,LA,70158
CUST008306,Rite Aid,"8297 Chestnut Pkwy, Suite 100",Fargo,ND,58152
CUST008307,Total Wine & More,6670 Valley Way,San Diego,CA,92185
CUST008308,GetGo #6000,"3328 Highland Rd, Unit B",Providence,RI,02920
CUST008309,Sunset Lounge,6099 Commerce Pkwy,Indianapolis,IN,46217
CUST008310,Fairfield Inn by Marriott Jacksonville,2880 Commerce Ct,Jacksonville,FL,32210
CUST008311,Pilot Flying J #720,"3869 Union Way, #101",Providence,RI,02972
CUST008312,Springfield Bistro,8294 Elm Dr,Springfield,IL,62763
CUST008313,Dave & Buster's,"6447 Magnolia Dr, Suite 200",Savannah,GA,31426
CUST008314,The Bottle Shop,9705 Harbor Ln,Lexington,KY,40525
CUST008315,WinCo Foods,4723 Broad Rd,Houston,TX,77034
CUST008316,Place by Hyatt Fort Worth,"8010 Park Dr, Suite 100",Fort Worth,TX,76190
CUST008317,CVS Pharmacy,6960 Forest Way,San Antonio,TX,78213
CUST008318,Raley's,1876 Highland Ave,Fargo,ND,58153
CUST008319,JW Marriott Los Angeles,"8633 Bay Pkwy, Suite 100",Queens,NY,11321
CUST008320,ampm #8693,8882 Church Pl,Colorado Springs,CO,80902
CUST008321,Punch Bowl Social,5475 Washington Ln,Cincinnati,OH,45276
CUST008322,Loews Hotel Philadelphia,5882 Willow Ln,Providence,RI,02935
CUST008323,Holiday Inn by IHG Fort Worth,"9982 Meadow Rd, Suite 100",Fort Worth,TX,76169
CUST008324,Old Lexington Tavern,"2400 Maple Pkwy, Suite 100",Lexington,KY,40520
CUST008325,House by Hyatt Cleveland,"1043 Garden Dr, Suite 200",Cleveland,OH,44186
CUST008326,Best Western St. Paul,2026 Green Blvd,St. Paul,MN,55146
CUST008327,Cracker Barrel,6955 Walnut Ave,Madison,WI,53773
CUST008328,Binny's Beverage Depot,"8525 Green Ct, Ste A",Chicago,IL,60636
CUST008329,Discount Liquor Mart,"6249 Market Blvd, #101",Oklahoma City,OK,73123
CUST008330,Costco Wholesale,"3043 Willow Pl, Suite 100",Tucson,AZ,85727
CUST008331,Cheers Bar & Grill,3682 Lake Way,St. Paul,MN,55121
CUST008332,Bar Louie,9502 Cherry Ln,Queens,NY,11394
CUST008333,Grand by Hyatt Baltimore,"6745 Chestnut Ct, Suite 200",Baltimore,MD,21246
CUST008334,Binny's Beverage Depot,7386 Industrial Ln,Columbus,OH,43217
CUST008335,The Bottle Shop,"1592 Forest Pkwy, Suite 100",San Francisco,CA,94166
CUST008336,Atlanta Diner,"1965 Lake Ct, Unit B",Atlanta,GA,30360
CUST008337,Liquor Barn,"4471 Highland Dr, Unit B",Houston,TX,77055
CUST008338,Papa Ferreira's,9224 Broad Blvd,Austin,TX,78731
CUST008339,Panera Bread,"5689 Industrial Ave, #101",Orlando,FL,32809
CUST008340,Houston Diner,"5771 Pine Rd, #101",Houston,TX,77047
CUST008341,Total Wine & More,"8961 Highland Dr, Suite 100",Springfield,IL,62741
CUST008342,Albuquerque Grill,"1242 Meadow Dr, Suite 100",Albuquerque,NM,87121
CUST008343,Walgreens,139 Broad Pkwy,Los Angeles,CA,90010
CUST008344,Raising Cane's,"1591 Cedar Pkwy, Unit B",Worcester,MA,01699
CUST008345,The Richmond Grille,"8013 River St, Unit B",Richmond,VA,23237
CUST008346,Place by Hyatt Springfield,5855 Church Pl,Springfield,IL,62723
CUST008347,CVS Pharmacy,1297 Walnut Ct,Eugene,OR,97444
CUST008348,Little Rock Bottle Shop,"3274 Center Pkwy, Suite 200",Little Rock,AR,72233
CUST008349,Buffalo Wild Wings,"1778 Union Blvd, Unit B",Miami,FL,33111
CUST008350,Denny's,8576 Walnut Rd,Tampa,FL,33609
CUST008351,Springhill Suites by Marriott Lexington,"8565 Pine Ct, Suite 200",Lexington,KY,40540
CUST008352,Applebee's,"9998 Walnut Pkwy, Suite 100",Hartford,CT,06161
CUST008353,Chipotle Mexican Grill,"3051 Meadow Blvd, Suite 100",Spokane,WA,99237
CUST008354,Total Spirits Fargo,"9995 Willow Pkwy, Suite 100",Fargo,ND,58120
CUST008355,Bill's Bar & Grill,5925 Highland Blvd,Fargo,ND,58142
CUST008356,La Quinta by Wyndham Louisville,8417 Pine Pl,Louisville,KY,40202
CUST008357,ABC Fine Wine & Spirits,989 Cherry Way,Burlington,VT,05430
CUST008358,Circle K #3706,5853 Peach Blvd,Boston,MA,02162
CUST008359,Whataburger,1803 Cedar Dr,Providence,RI,02986
CUST008360,Choice Hotels Quality Inn Newark,4727 Valley Ln,Newark,NJ,07178
CUST008361,Chen's Tavern,7656 Main Dr,Little Rock,AR,72213
CUST008362,Ramada by Wyndham Las Vegas,7262 Garden St,Las Vegas,NV,89125
CUST008363,Outback Steakhouse,2647 Green Ln,Charleston,SC,29421
CUST008364,The Keg & Barrel,"5480 Broad Ct, Suite 100",Indianapolis,IN,46235
CUST008365,Raley's,"5947 Garden Pl, #101",Tucson,AZ,85715
CUST008366,Sonic Drive-In,"7513 Washington Ct, Suite 200",Milwaukee,WI,53223
CUST008367,Walgreens,4146 Washington Pl,Jacksonville,FL,32288
CUST008368,Caruso's Pub,"2679 Garden St, #101",Richmond,VA,23240
CUST008369,TGI Fridays,"9070 Commerce Pkwy, Suite 200",Jackson,MS,39211
CUST008370,The Cheesecake Factory,5366 Meadow Pl,Queens,NY,11322
CUST008371,Leo's Grill,9874 Hill St,Tucson,AZ,85778
CUST008372,ABC Fine Wine & Spirits,8659 Lake Ct,Boston,MA,02169
CUST008373,Red Lobster,3743 Union Blvd,Raleigh,NC,27644
CUST008374,Patel's BBQ,"1692 Garden Rd, Ste A",Cleveland,OH,44128
CUST008375,The Bull & Spur,8785 Lake Pkwy,Omaha,NE,68173
CUST008376,Albertsons,"6711 Park Blvd, Suite 200",Cincinnati,OH,45209
CUST008377,Whataburger,"4636 Meadow Blvd, Suite 200",Tampa,FL,33626
CUST008378,Queens Diner,"3610 Market Pkwy, Ste A",Queens,NY,11332
CUST008379,The Old Stag,"6087 Sunset Dr, Suite 100",Charlotte,NC,28294
CUST008380,Bar Louie,"2333 Main Pl, Ste A",Buffalo,NY,14257
CUST008381,Jones's Liquor Store,4607 Walnut Ln,Orlando,FL,32891
CUST008382,Shake Shack,"2001 Willow Pl, #101",Indianapolis,IN,46290
CUST008383,Steak 'n Shake,481 Market Ct,Detroit,MI,48222
CUST008384,Charlotte Taproom,"4107 Union Way, #101",Charlotte,NC,28252
CUST008385,Johnson's Liquor Store,"7481 Magnolia Rd, Suite 200",San Francisco,CA,94101
CUST008386,Loews Hotel Philadelphia,668 Industrial Way,Louisville,KY,40203
CUST008387,Neighborhood Bar & Grill,"1830 Green Way, Unit B",Reno,NV,89560
CUST008388,The Jones House,"4284 Walnut Pkwy, Suite 200",New York,NY,10069
CUST008389,Down the Hatch,"7864 Main Blvd, Suite 200",San Antonio,TX,78215
CUST008390,Columbia Kitchen,"6483 Sunset Rd, Suite 200",Columbia,SC,29251
CUST008391,Twin Peaks,"171 Park Pkwy, Unit B",Birmingham,AL,35201
CUST008392,Premier Wine & Spirits,"5671 Highland Blvd, #101",Madison,WI,53744
CUST008393,Mama Chen's,"762 Commerce St, Ste A",Colorado Springs,CO,80901
CUST008394,Bob Evans,3284 Cedar Pl,Atlanta,GA,30376
CUST008395,Choice Hotels Econo Lodge Miami,"7087 Forest Pkwy, Unit B",Miami,FL,33150
CUST008396,The Springfield Grille,"1571 Magnolia Ln, Suite 200",Springfield,IL,62797
CUST008397,Buffalo Wild Wings,"666 Willow Blvd, Unit B",Springfield,IL,62766
CUST008398,Sports Page Bar,6689 Harbor Ct,Nashville,TN,37207
CUST008399,Publix,9274 Bay Ave,Denver,CO,80269
CUST008400,Best Western Premier Pittsburgh,2619 Main Pl,Pittsburgh,PA,15242
CUST008401,Jack's Bar & Grill,7648 Cherry Ct,San Francisco,CA,94124
CUST008402,Miller's Tavern,"7880 Bay Way, Unit B",San Francisco,CA,94153
CUST008403,Radisson Jacksonville,"5673 Park Ct, Suite 100",Jacksonville,FL,32225
CUST008404,Sunset Lounge,"3635 Elm Way, Suite 100",Queens,NY,11342
CUST008405,Buffalo Wild Wings,"2714 Bay Pkwy, Unit B",Indianapolis,IN,46248
CUST008406,The Draft House,"6285 Church Pkwy, Unit B",Eugene,OR,97496
CUST008407,Four Seasons Miami,1186 Pine Blvd,Tulsa,OK,74172
CUST008408,Sunset Lounge,8698 Willow Way,Honolulu,HI,96846
CUST008409,Meijer,"2059 Maple Way, Suite 100",Little Rock,AR,72259
CUST008410,P.F. Chang's,"4657 Chestnut Dr, #101",Richmond,VA,23299
CUST008411,San Antonio Taproom,"8693 Lake Pl, Suite 100",San Antonio,TX,78206
CUST008412,Binny's Beverage Depot,"6282 Forest Way, Unit B",Charleston,SC,29457
CUST008413,Cheers Bar & Grill,8757 Harbor Blvd,Omaha,NE,68147
CUST008414,CVS Pharmacy,242 Green Way,Burlington,VT,05430
CUST008415,Chili's,8029 River Way,Louisville,KY,40275
CUST008416,Food Lion,3976 Valley Rd,Honolulu,HI,96843
CUST008417,ampm #530,"4751 Elm Ct, #101",Baton Rouge,LA,70871
CUST008418,Philadelphia Grill,"9306 Harbor Dr, Suite 100",Philadelphia,PA,19172
CUST008419,Texas Roadhouse,3931 Cedar Rd,Eugene,OR,97404
CUST008420,Chili's,1039 Walnut Pkwy,Tulsa,OK,74132
CUST008421,Albuquerque Tap Room,"8729 Maple Dr, Unit B",Albuquerque,NM,87164
CUST008422,Walgreens,"7736 Chestnut Rd, #101",Los Angeles,CA,90016
CUST008423,Best Western Plus San Antonio,"7991 Meadow Pl, Suite 100",San Antonio,TX,78251
CUST008424,Bar Louie,"9279 Valley Pkwy, Suite 100",Queens,NY,11338
CUST008425,Raising Cane's,4063 Spring Ln,Charleston,SC,29413
CUST008426,In-N-Out Burger,8684 Union Rd,Louisville,KY,40252
CUST008427,Chen's BBQ,4142 Cedar Ct,Reno,NV,89531
CUST008428,Piggly Wiggly,"2454 Peach Dr, Ste A",Denver,CO,80218
CUST008429,Carlos & Jack's Steakhouse,"8161 Main Ave, Suite 100",Worcester,MA,01652
CUST008430,Chen's Liquor Store,7440 Union Blvd,Richmond,VA,23218
CUST008431,Casa Martinez,"3331 Broad Ave, Ste A",Charleston,SC,29438
CUST008432,Yard House,8419 Market Way,Jacksonville,FL,32201
CUST008433,Lidl,7744 Cherry Dr,Orlando,FL,32843
CUST008434,Punch Bowl Social,"5302 Cedar St, Ste A",Colorado Springs,CO,80957
CUST008435,Sheetz #8154,"8455 Hill St, Ste A",Dallas,TX,75265
CUST008436,The Colorado Springs Grille,5872 Harbor Rd,Colorado Springs,CO,80922
CUST008437,Rite Aid,"8397 Spring Pkwy, Unit B",San Antonio,TX,78298
CUST008438,Ritz-Carlton New Orleans,"8214 Elm Ave, Ste A",Savannah,GA,31406
CUST008439,Courtyard by Marriott Chicago,"5574 Oak St, Ste A",Providence,RI,02963
CUST008440,Applebee's,"5397 Maple Rd, Suite 100",Virginia Beach,VA,23408
CUST008441,The Copper Keg,"6807 Broad Ave, #101",Pittsburgh,PA,15246
CUST008442,Ritz-Carlton New Orleans,6313 Commerce Rd,Reno,NV,89569
CUST008443,Choice Hotels Clarion Spokane,1721 Bay Dr,Spokane,WA,99281
CUST008444,Discount Liquor Mart,"5889 Valley Ct, Unit B",Memphis,TN,38161
CUST008445,Annapolis Kitchen,"6140 Center Way, #101",Annapolis,MD,21405
CUST008446,Hooters,"3483 Harbor Ave, Ste A",St. Louis,MO,63119
CUST008447,Old San Antonio Tavern,"3431 Washington Blvd, #101",San Antonio,TX,78270
CUST008448,Golden Corral,4184 Cedar Blvd,Baltimore,MD,21215
CUST008449,Choice Hotels Econo Lodge Jackson,"4440 Walnut Rd, #101",Jackson,MS,39266
CUST008450,The Rossi House,"5508 Oak Pl, Suite 100",Albuquerque,NM,87179
CUST008451,Baltimore Bottle Shop,"3606 Park Dr, Suite 100",Baltimore,MD,21225
CUST008452,Westin Atlanta Peachtree,879 Maple Ave,Phoenix,AZ,85035
CUST008453,Martinez's Pub,"5871 Green Ln, Unit B",Houston,TX,77003
CUST008454,Old Newark Tavern,"9444 Forest Ln, Unit B",Newark,NJ,07129
CUST008455,Anchorage Wine & Spirits,"214 Bay St, Ste A",Anchorage,AK,99535
CUST008456,Walgreens,"1556 Chestnut St, Suite 100",Reno,NV,89536
CUST008457,Buffalo Wild Wings,"3176 Willow Ct, #101",Portland,OR,97202
CUST008458,Rite Aid,"4047 Green Pl, Unit B",Dallas,TX,75288
CUST008459,Sam's Club,"5425 Green Pkwy, #101",Wilmington,DE,19847
CUST008460,Minneapolis Taproom,"5709 Green Ct, Suite 100",Minneapolis,MN,55419
CUST008461,P.F. Chang's,2770 Hill Blvd,Richmond,VA,23258
CUST008462,Kona Grill,"9677 Green Ln, Suite 100",Grand Rapids,MI,49555
CUST008463,Choice Hotels Comfort Inn Newark,"7071 Harbor Blvd, #101",Newark,NJ,07107
CUST008464,Waffle House,"708 Elm Blvd, Suite 100",St. Paul,MN,55113
CUST008465,BJ's Wholesale Club,"2524 Spring Ave, Suite 200",Burlington,VT,05424
CUST008466,Holiday Inn by IHG Eugene,3071 Spring Ct,Eugene,OR,97485
